Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,4],[-1,3,1,2],[3,1,1,4]]
3/2;2;[[0,0,0,0],[1,0,0,0],[1,4,0,0],[0,0,1,0],[2,2,-1,0],[0,0,0,1],[3,6,-1,-1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,-2,-4,0],[0,0,0,1],[4,0,-3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,-5,4,-1],[0,-2,1,2]]
11/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[2,-2,-1,-1],[-1,2,2,1]]
5/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[-1,-1,1,-4],[1,2,1,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,3,4],[-2,-2,-1,-3],[6,6,6,9]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[8,2,1,10],[-1,1,0,-1],[9,2,1,11]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[2,-2,-2,0],[0,0,0,1],[3,-2,-2,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[0,0,0,1],[1,-1,0,-1],[1,-2,-2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[-1,0,0,-2],[-3,-3,1,-4]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,3,4,0],[0,0,0,1],[1,3,2,-1],[0,3,2,0]]
14/15;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[3,3,4,0],[-1,-2,-3,0],[0,0,0,1],[5,5,6,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,-2,1,0],[1,0,1,2],[6,-5,1,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[0,0,0,1],[-2,2,-4,1],[-2,1,-3,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,4],[0,0,2,1],[-1,-1,-3,-5]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,2,2,3],[-1,0,1,-2],[-1,1,2,-1]]
47/26;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-1,4,-2,-5],[1,-3,3,7]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,3,4,0],[1,-2,-2,0],[0,0,0,1],[2,-1,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[1,1,1,0],[0,0,0,1],[0,-2,4,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[2,3,-1,0],[0,1,1,2],[2,0,-1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,3],[1,-2,1,5],[0,2,0,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,3,0],[1,1,-1,0],[0,0,0,1],[2,2,3,-1]]
5/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,2,1,0],[0,0,0,1],[5,-6,-4,-1]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,2,3],[2,4,2,5],[2,6,2,6]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[1,-3,5,5],[1,1,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,-1,0],[1,1,1,2],[6,0,-3,2]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[4,5,6,0],[0,0,0,1],[1,2,1,-1],[1,2,2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[10,-6,1,1],[12,-7,1,1]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,-1,-1,0],[0,0,0,1],[4,4,4,-1]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,-1,0],[0,0,0,1],[3,-3,0,1]]
12/5;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-1,1,0,0],[0,0,1,0],[0,0,0,1],[6,-6,-4,5]]
7/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,-1,0],[0,0,0,1],[2,-4,-2,1]]
22/15;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,-1,-1,0],[0,0,0,1],[4,-2,-2,-3]]
6/7;1;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,-2,-1,0],[3,-2,-1,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[6,-5,-1,3],[-3,3,2,-2]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,1,4],[0,-1,1,-2],[1,-2,1,-2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,3,4],[1,1,4,5],[0,1,-5,-5]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,3,0],[0,0,0,1],[4,-3,-3,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[2,4,-1,0],[0,0,0,1],[2,4,0,-1]]
41/21;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,2,3,0],[0,0,0,1],[5,3,6,-1],[-4,-2,-5,2]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,-3,-4,0],[0,0,0,1],[1,1,0,-1]]
1;1;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[3,-1,-1,0],[0,0,0,1],[2,-2,0,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,1,2],[0,5,1,1],[0,-1,1,2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,4],[2,1,1,5],[0,0,1,-2]]
8/3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,1,1,2],[0,-2,1,3],[0,2,1,1]]
9/7;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[5,-1,-3,-1],[-4,1,2,0]]
8/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,3,4],[-1,0,-1,-3],[3,1,6,9]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,-2,0],[0,0,0,1],[-5,-5,5,1]]
11/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[4,2,5,0],[0,0,0,1],[-1,-1,-3,-1],[-1,-1,-3,0]]
17/10;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,0,3],[1,-2,-1,-2],[0,2,1,1]]
12/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,0,0,1],[-1,3,-4,-1],[3,-2,5,0]]
13/10;3/2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,1,2,0],[0,0,0,1],[2,3,0,-1],[1,1,-2,1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,1,4],[-1,1,1,0],[1,5,1,4]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,-3,-3,-1],[-2,2,3,0]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,3],[-1,0,2,2],[-1,0,2,6]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,1,1,3],[0,1,1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[-1,2,2,0],[0,1,1,2],[2,-1,-3,2]]
9/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[7,-4,-3,0],[0,0,0,1],[8,-4,-3,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,0],[0,0,0,1],[-1,2,-3,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-2,4,3,-1],[-2,2,1,1]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,-1,0],[0,0,0,1],[6,8,-6,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,2,0],[0,0,0,1],[1,-1,2,-1],[-1,2,-3,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[1,0,2,0],[1,2,2,0],[0,0,0,1],[2,3,3,-1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,4,0,5],[1,3,-1,2],[2,6,-2,5]]
11/9;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[7,-3,-1,-4],[-4,3,1,2]]
9/4;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-3,6,3,-5],[-5,10,4,-8]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,2,2,0],[0,0,0,1],[0,6,0,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,1,2,0],[0,0,0,1],[2,2,-2,-1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,-2,1,3],[3,4,-3,-3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-6,7,3,-3],[-3,3,1,0]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[-3,4,1,2],[-3,5,1,4]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,-1,2,0],[0,0,0,1],[3,-1,2,-1]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[1,0,-2,-2],[2,-2,-2,-2]]
7/3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[4,-4,1,-3],[-1,1,1,3]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,4,2,5],[-1,0,0,-1],[1,2,1,2]]
12/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,-1,0],[1,1,0,3],[0,0,1,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,-2,-1,0],[0,0,0,1],[10,-6,-3,-3]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,3,4],[0,1,3,2],[2,2,6,6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,4,5,6],[-1,1,1,0],[-1,2,3,2]]
6/7;1;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[2,2,0,0],[0,0,1,0],[0,0,0,1],[1,1,-2,-1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-2,-1,2,1],[3,2,-1,-1]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[-1,2,3,0],[0,0,0,1],[1,1,-2,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-3,-1,-1],[-3,3,3,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[1,2,2,4],[-1,-1,-1,-4]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,3,2,4],[-5,-6,-3,-10],[-3,-3,-2,-6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,3,4],[3,-2,6,6],[4,-2,7,8]]
3;3;[[0,0,0,0],[1,0,0,0],[1,3,0,0],[0,0,1,0],[0,-5,1,0],[0,0,0,1],[0,-8,2,-1]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[2,3,3,4],[0,-1,-1,-2]]
9/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,0,3],[1,1,1,1],[-2,-1,-1,-4]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[3,-4,1,-1],[-1,4,1,3]]
38/15;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[0,-7,3,5],[0,-5,1,5]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,4,-1,-1],[4,2,-1,-1]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,0,0,2],[1,2,2,0],[1,2,0,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[7,-7,1,0],[0,0,0,1],[12,-12,2,-1]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,3,3,5],[-1,2,3,3],[-1,2,1,1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,3,4,0],[0,0,0,1],[1,2,1,-1],[2,5,6,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,0,3,4],[2,-1,4,5],[0,2,-1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,-4,0],[0,0,0,1],[2,-2,-6,1]]
3;3;[[0,0,0,0],[3,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[8,1,1,-1],[-1,0,1,0]]
3/2;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,0,0,2],[1,1,2,-1],[2,-2,-2,2]]
3/2;3/2;[[0,0,0,0],[2,0,0,0],[0,2,0,0],[0,0,1,0],[3,1,-1,0],[0,0,0,1],[3,1,0,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[8,4,-5,-7],[-1,-1,1,2]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,3,1,4],[-1,4,1,3],[2,1,1,3]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[2,1,4,0],[0,2,2,0],[0,0,0,1],[1,3,4,-1]]
1;1;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[4,-1,-1,-1],[4,-2,-2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,3,4],[2,-2,4,6],[1,-1,4,6]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[1,5,-3,-2],[3,10,-6,-6]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[0,0,0,1],[-3,3,0,1],[-2,0,-2,2]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,2],[0,-1,-1,1],[1,-2,-2,-2]]
12/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,-1,-1,0],[1,0,1,2],[2,-1,-2,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-1,1,1,0],[0,2,3,4],[-1,4,4,6]]
12/7;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,1,1,2],[-2,1,3,3],[2,0,-1,-1]]
1;1;[[0,0,0,0],[1,0,0,0],[3,4,0,0],[0,0,1,0],[2,1,-1,0],[0,0,0,1],[3,2,0,-1]]
8/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,2,3,4],[0,-1,-2,-2],[1,-2,-2,-2]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,1,-2,0],[0,0,0,1],[-1,1,4,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,4],[2,2,2,5],[0,1,-2,-2]]
1;1;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[1,-1,0,0],[0,0,0,1],[6,-2,-2,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[-2,4,4,-1],[-4,6,4,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[0,3,1,1],[0,-3,1,1]]
5/2;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,1,4],[4,2,1,6],[-2,0,1,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[1,1,1,-2],[3,1,1,-2]]
12/7;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[1,1,3,0],[1,2,-1,0],[0,0,0,1],[2,1,1,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[1,4,0,0],[0,0,1,0],[2,3,-1,0],[0,0,0,1],[1,3,1,-1]]
13/6;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,5,1,8],[4,6,1,10],[-1,-1,1,-2]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,0,2],[5,-2,-2,3],[7,-3,-3,5]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,4],[-1,1,-1,-3],[2,0,0,1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[3,1,-3,-2],[3,1,-3,-4]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,2,0],[1,0,1,2],[1,2,1,-2],[1,2,2,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[-1,2,1,0],[0,0,0,1],[5,2,-4,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[1,0,1,2],[0,0,2,2],[0,-2,2,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[-1,-2,0,-3],[-2,2,1,0]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[3,1,0,-1],[-4,-2,1,0]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-3,-1,-1],[4,-6,-3,-3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,0,0,1],[1,-1,4,-1],[0,-2,4,-1]]
8/3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,2,1,3],[0,3,1,1],[0,1,1,3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,-9,7,1],[-1,3,-2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-2,2,2,3],[1,-1,2,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,3,3,4],[-1,-2,-2,-4],[0,1,1,0]]
12/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,1,2],[0,1,1,-1],[0,-2,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,2,-1,0],[0,0,0,1],[8,4,-2,-1]]
11/6;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,0,1],[2,-2,-6,1]]
2;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[2,1,-1,0],[0,1,1,2],[2,0,-1,-2]]
16/11;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[3,3,2,4],[-2,1,0,-1],[1,-1,-1,-1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[1,1,1,2],[1,1,1,3],[-1,1,3,-1]]
27/14;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[5,6,4,7],[3,4,4,5],[0,1,2,1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-1,1,2,2],[-1,1,2,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[2,2,0,3],[3,3,1,3]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,3,0],[0,-1,4,0],[0,0,0,1],[1,2,1,-1]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[3,-1,1,4],[-5,2,1,-6]]
10/7;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[0,0,0,1],[2,1,-2,-5]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,4,0],[1,2,4,0],[0,0,0,1],[1,3,4,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,1,2,1],[5,-2,-2,-4]]
1;1;[[0,0,0,0],[1,0,0,0],[3,4,0,0],[0,0,1,0],[0,0,0,1],[6,6,-1,-1],[-1,-2,1,0]]
3;3;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,-2,1,0],[0,0,1,2],[0,-4,1,2]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,2,4,0],[1,2,3,0],[0,0,0,1],[1,1,4,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,0,1,2],[-1,2,2,2],[2,-1,2,2]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[7,1,2,-2],[-2,0,1,0]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,-1,0],[0,0,0,1],[8,-2,-4,-3]]
3/2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[-1,1,0,0],[0,0,1,0],[0,0,0,1],[-7,8,-2,-5]]
1;1;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-4,3,3,0],[0,0,0,1],[5,-3,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[0,0,0,1],[1,2,0,-1],[-3,6,1,0]]
1;1;[[0,0,0,0],[2,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,1,2],[-2,2,2,3],[4,-1,-1,-1]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,3,4,0],[0,0,0,1],[1,4,6,-1],[1,7,10,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,1,0,2],[3,-1,2,-3],[-1,1,0,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-2,3,-2,-2],[-3,2,-2,-2]]
4/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,0,2],[1,-1,-1,-4],[2,0,-1,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[2,1,1,4],[-1,1,0,-2],[-2,1,1,-2]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,4,-3,-1],[-1,1,0,2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[6,3,-1,-1],[6,2,-1,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,0,2,0],[0,0,0,1],[-1,1,2,1],[-1,-1,2,3]]
2;2;[[0,0,0,0],[1,0,0,0],[0,2,0,0],[0,0,1,0],[0,0,0,1],[2,-4,3,-2],[3,-6,3,-2]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[0,0,0,1],[2,1,3,0],[-1,2,1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,3],[0,-1,1,0],[1,2,0,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,1,2],[-2,1,2,2],[1,-2,2,2]]
4/3;3/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,1,2,4],[-1,1,0,-2],[1,2,2,5]]
12/7;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[0,0,0,1],[5,3,-3,-1],[4,1,-3,0]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[6,1,2,7],[-1,0,1,-1],[8,1,2,9]]
5/3;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,1,2,0],[-2,1,-1,0],[0,0,0,1],[2,1,1,-1]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,1,1,5],[1,0,-1,-1],[5,1,2,7]]
5/2;5/2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[-3,3,1,0],[0,1,0,2],[-4,3,2,-2]]
2;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,2,-1,0],[0,0,0,1],[6,2,0,-1]]
17/10;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,5,0],[0,0,0,1],[2,2,6,-1],[0,0,1,1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[4,1,1,0],[0,0,0,1],[-4,0,1,-1]]
7/5;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[1,1,0,0],[0,0,1,0],[1,1,1,2],[1,1,-3,-3]]
3;3;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-5,4,1,1],[2,-3,1,1]]
7/4;2;[[0,0,0,0],[1,0,0,0],[0,1,0,0],[0,0,1,0],[1,4,4,5],[0,-2,-1,-3],[0,-1,0,-2]]
9/5;2;[[0,0,0,0],[1,0,0,0],[1,2,0,0],[0,0,1,0],[2,3,-1,0],[0,1,1,3],[2,3,-1,-1]]
