Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,4],[3,4,5],[5,4,5]]
3/2;3/2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[-3,1,2],[-6,4,2]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[2,1,1],[-2,1,-5]]
4/5;1;[[0,0,0],[1,0,0],[1,2,0],[1,1,2],[1,0,-1],[3,4,2]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[4,3,-2],[3,4,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[12,2,-1],[14,2,-1]]
14/9;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[6,-5,1],[2,-1,3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[2,3,4],[-3,-1,-3]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-2,-1,4],[0,2,1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-6,7,-3],[-2,1,1]]
8/7;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,6],[2,1,10],[-1,1,-4]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[3,3,5],[3,3,6],[1,3,3]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[-8,1,0],[0,0,1],[-14,2,-1]]
13/14;1;[[0,0,0],[1,0,0],[0,1,0],[6,4,7],[1,2,1],[3,4,4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[4,-1,4],[1,-1,4]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[5,-2,3],[5,0,1]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[2,-1,-4],[2,-2,-8]]
7/12;1;[[0,0,0],[1,0,0],[3,5,0],[0,0,1],[4,7,1],[0,-1,-1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[1,5,1],[-1,5,1]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[12,-5,-1],[14,-6,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,7,10],[2,8,11],[0,2,1]]
4/7;1;[[0,0,0],[3,0,0],[1,2,0],[0,0,1],[3,-1,-1],[3,-1,0]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[2,1,7],[2,1,5],[1,1,7]]
13/11;2;[[0,0,0],[1,0,0],[0,1,0],[5,1,6],[-1,-1,-3],[-2,1,-2]]
6/11;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[2,-3,-3],[-3,7,5]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,0],[1,1,2],[0,3,-4]]
1/2;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[-3,2,2],[5,-3,-2]]
1;1;[[0,0,0],[1,0,0],[3,4,0],[0,0,1],[0,-2,-1],[-2,-6,-1]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,3,4],[2,1,2],[2,3,6]]
9/7;2;[[0,0,0],[1,0,0],[1,2,0],[2,1,0],[0,0,1],[-6,-8,1]]
11/15;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[4,-1,-3],[-9,5,8]]
1;1;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-2,-2,2],[-1,4,-1]]
2;2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[10,2,-1],[12,2,-1]]
1;1;[[0,0,0],[2,0,0],[2,4,0],[0,0,1],[4,2,-1],[0,-1,1]]
3/4;1;[[0,0,0],[4,0,0],[0,1,0],[-1,1,0],[0,0,1],[6,-2,-1]]
7/8;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,8],[3,4,8],[2,3,5]]
2;2;[[0,0,0],[4,0,0],[0,1,0],[3,-1,0],[0,0,1],[-5,0,1]]
15/13;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[2,1,6],[-2,1,-7]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[1,4,5],[1,4,3]]
7/6;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[1,2,3],[1,-7,-9]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[1,2,3],[1,-7,-7]]
2;2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[6,2,-1],[10,2,-1]]
4/5;1;[[0,0,0],[2,0,0],[1,2,0],[0,0,1],[-2,2,-1],[0,-1,1]]
9/14;1;[[0,0,0],[1,0,0],[0,1,0],[1,3,4],[-1,-5,-5],[-1,-6,-6]]
5/6;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[1,1,-1],[5,6,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[2,13,14],[2,14,15],[0,2,1]]
2;2;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[4,2,1],[6,2,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[1,1,-2],[-3,0,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,-1,0],[0,0,1],[-8,0,1]]
7/6;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,6],[5,1,9],[-2,1,-3]]
2/3;1;[[0,0,0],[1,0,0],[4,5,0],[0,0,1],[-1,-2,-1],[5,7,0]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-1,3,5],[1,3,5]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-4,3,2],[-2,3,2]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[-3,5,6],[-2,5,6]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[2,2,3],[-2,-1,-6]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,5,6],[1,6,7],[1,-5,-5]]
6/5;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,-2,3],[6,8,-7]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-8,6,-1],[-4,2,1]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,6],[-1,2,7],[-1,2,1]]
5/7;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[3,-3,-1],[1,-3,-1]]
17/21;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-2,2,5],[4,-1,-7]]
7/8;1;[[0,0,0],[1,0,0],[0,1,0],[3,4,7],[-1,-2,-5],[0,-2,-4]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,3],[-1,2,5],[1,2,5]]
12/13;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[-3,-3,2],[4,2,-1]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,-2,3],[-3,-2,3]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[5,1,6],[3,1,2],[5,1,4]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-3,-3,2],[5,2,-3]]
3;3;[[0,0,0],[2,0,0],[0,1,0],[-6,1,0],[0,0,1],[10,0,1]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[1,-1,0],[0,0,1],[-6,0,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,7],[4,1,7],[1,0,2]]
5/3;2;[[0,0,0],[1,0,0],[1,2,0],[1,2,3],[1,5,3],[1,5,2]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[1,1,4],[-1,3,4]]
5/4;3/2;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[2,0,2],[-2,2,4]]
6/11;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-3,5,5],[4,-4,-3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[-1,-3,1],[-1,-3,2]]
8/9;1;[[0,0,0],[1,0,0],[1,2,0],[3,4,0],[0,0,1],[6,9,-2]]
2/3;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[1,3,1],[5,3,-2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,4],[0,0,-2],[1,-4,-6]]
7/5;2;[[0,0,0],[1,0,0],[1,2,0],[1,1,3],[1,2,-1],[0,-2,-2]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[5,-4,-1],[-6,5,0]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-1,3,4],[1,3,4]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[1,1,5],[0,2,2],[2,0,2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,2,2],[6,-5,-7]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[2,2,3],[0,1,-3],[0,2,-2]]
23/15;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,3],[-3,4,3],[-4,5,5]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[5,6,-1],[6,8,-2]]
3;3;[[0,0,0],[1,0,0],[0,1,0],[-8,1,0],[0,0,1],[9,0,1]]
3/2;2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[3,-1,2],[-7,3,-2]]
2;2;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[1,-6,-1],[-1,5,2]]
6/7;1;[[0,0,0],[1,0,0],[0,1,0],[3,5,9],[3,6,10],[4,8,14]]
9/7;2;[[0,0,0],[2,0,0],[0,1,0],[1,-1,0],[0,0,1],[-6,-2,1]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,5],[2,-1,3],[-1,2,3]]
2;2;[[0,0,0],[1,0,0],[1,2,0],[1,1,3],[1,2,-1],[0,0,5]]
3/4;1;[[0,0,0],[2,0,0],[0,2,0],[0,0,1],[-1,2,-1],[3,-2,0]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[3,1,-3],[-2,4,-2]]
2;2;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-1,-5,1],[-2,-3,1]]
5/7;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,5],[1,-2,-3],[-1,2,2]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[2,0,5],[-1,0,-3],[2,1,8]]
4/5;1;[[0,0,0],[1,0,0],[0,1,0],[2,0,5],[1,-1,2],[0,-1,-3]]
2;2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[2,0,1],[-6,-2,1]]
5/6;1;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-3,-2,1],[0,3,-1]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[0,2,1],[3,-1,1]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,4],[6,4,7],[-3,-2,-5]]
20/21;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,7],[2,3,9],[1,3,6]]
33/40;1;[[0,0,0],[1,0,0],[0,1,0],[-1,1,0],[0,0,1],[-10,12,-5]]
7/5;2;[[0,0,0],[2,0,0],[0,1,0],[0,1,3],[1,1,-1],[1,1,4]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,4],[2,1,5],[3,1,2]]
5/7;1;[[0,0,0],[1,0,0],[0,1,0],[5,1,7],[-1,1,-1],[4,2,7]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,3,6],[1,2,3],[-1,2,4]]
1/2;1;[[0,0,0],[1,0,0],[0,4,0],[-1,4,0],[0,0,1],[1,-2,-1]]
11/9;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,3],[1,1,5],[1,-2,-4]]
5/8;1;[[0,0,0],[4,0,0],[0,1,0],[0,0,1],[7,-2,-1],[-1,1,0]]
5/3;2;[[0,0,0],[1,0,0],[0,1,0],[2,2,3],[2,5,6],[3,6,9]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[1,-4,3],[2,7,-5]]
7/9;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[-1,1,3],[2,-3,-5]]
5/7;1;[[0,0,0],[1,0,0],[3,5,0],[-1,-4,0],[0,0,1],[3,4,-1]]
5/3;2;[[0,0,0],[2,0,0],[0,1,0],[1,1,2],[-4,1,-1],[3,1,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,1,2],[10,2,-9]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[1,1,4],[0,-2,-5]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,-3,2],[-6,-5,4]]
10/11;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[6,-2,-1],[-7,3,3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,3],[0,1,2],[-3,-1,-4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[3,1,4],[-1,-1,-5],[3,1,3]]
7/11;1;[[0,0,0],[3,0,0],[0,1,0],[5,-1,0],[0,0,1],[1,2,-2]]
2/3;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[-1,-2,1],[5,2,-2]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[6,6,7],[1,2,1],[4,6,5]]
3/4;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[7,-2,-2],[-5,2,3]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,9],[0,1,-1],[1,2,11]]
3/2;3/2;[[0,0,0],[1,0,0],[1,2,0],[2,1,0],[0,0,1],[-6,-7,2]]
4/5;1;[[0,0,0],[1,0,0],[2,5,0],[0,0,1],[3,7,-1],[2,1,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,3],[-1,0,-5],[2,1,2]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[-1,1,5],[1,1,5]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[-1,1,0],[0,0,1],[-9,12,-5]]
5/7;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,3],[1,0,-1],[-2,-2,3]]
7/6;3/2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[3,7,-6],[4,10,-8]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[2,1,3],[2,5,3]]
2/3;1;[[0,0,0],[3,0,0],[0,1,0],[4,-1,0],[0,0,1],[1,2,-2]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[4,1,-1],[1,-3,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,2,5],[1,-1,-6],[1,1,2]]
23/14;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,7],[-1,2,8],[-1,2,4]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[-6,1,0],[0,0,1],[-11,2,-1]]
9/10;1;[[0,0,0],[1,0,0],[2,5,0],[0,0,1],[4,5,-1],[0,-1,1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[-2,1,0],[0,2,3],[3,2,3]]
3/4;1;[[0,0,0],[1,0,0],[0,1,0],[5,5,7],[-1,-2,-3],[4,3,4]]
5/7;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[3,-5,-5],[-1,4,4]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,4],[1,1,1],[-1,0,-4]]
1;1;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-1,3,-1],[3,2,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[-2,2,0],[0,1,2],[-6,7,2]]
9/10;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[0,-4,-1],[-2,-8,-1]]
10/9;5/4;[[0,0,0],[1,0,0],[0,1,0],[3,1,6],[1,2,4],[0,2,3]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[3,4,-1],[6,4,-1]]
3/5;1;[[0,0,0],[1,0,0],[3,5,0],[3,3,0],[0,0,1],[3,2,-1]]
5/7;1;[[0,0,0],[1,0,0],[3,5,0],[0,0,1],[2,1,-1],[-1,-4,0]]
1;1;[[0,0,0],[1,0,0],[2,3,0],[1,0,2],[-1,-3,2],[3,3,1]]
1/2;1;[[0,0,0],[2,0,0],[0,1,0],[1,0,3],[2,-1,-1],[-1,1,1]]
2;2;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[-4,0,1],[-4,-2,2]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[3,1,6],[-1,2,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[2,0,4],[4,0,6],[4,1,8]]
4/5;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[3,3,-1],[-4,-7,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,10],[1,1,12],[0,1,-2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[8,1,0],[0,0,1],[9,1,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,2,3],[1,1,-1],[-2,2,5]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[4,4,7],[1,4,4],[0,3,2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,4],[1,-1,-1],[0,2,-2]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,1,0],[1,0,2],[2,3,-4]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[7,-5,-6],[7,-4,-6]]
11/12;1;[[0,0,0],[1,0,0],[0,1,0],[2,1,7],[-1,-1,-9],[2,1,6]]
64/105;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[0,0,1],[3,-2,-7]]
7/10;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,3],[1,2,5],[3,2,5]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[-1,1,0],[1,1,2],[1,-1,4]]
9/10;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,1],[2,3,-2],[3,4,0]]
3/4;1;[[0,0,0],[4,0,0],[0,1,0],[5,-1,0],[0,0,1],[12,-2,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[4,4,6],[0,-1,-2],[0,0,-2]]
2;2;[[0,0,0],[1,0,0],[0,3,0],[0,0,1],[1,1,1],[1,7,-1]]
67/105;1;[[0,0,0],[1,0,0],[1,3,0],[0,0,1],[4,5,-2],[2,1,0]]
26/33;1;[[0,0,0],[1,0,0],[1,3,0],[0,0,2],[-1,-1,3],[2,1,-2]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,5],[1,1,0],[3,3,3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,1,3],[-1,-2,-5],[1,3,3]]
2/3;1;[[0,0,0],[1,0,0],[0,3,0],[-2,3,0],[0,0,1],[-2,5,-1]]
7/5;2;[[0,0,0],[1,0,0],[0,2,0],[0,0,1],[-1,2,2],[4,-6,-3]]
8/7;2;[[0,0,0],[1,0,0],[0,1,0],[4,1,10],[5,1,12],[-1,1,-2]]
2/3;1;[[0,0,0],[1,0,0],[0,1,0],[0,5,6],[-1,7,8],[-1,3,2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,5,6],[1,7,8],[1,-4,-4]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[2,2,3],[0,2,1],[2,-2,-2]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[4,2,5],[2,4,5],[4,1,4]]
9/10;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,4],[2,2,4],[1,-2,-2]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,-1,5],[2,2,-1]]
1;1;[[0,0,0],[1,0,0],[4,6,0],[0,0,1],[5,8,-1],[6,10,-1]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,5],[2,-1,2],[3,-1,5]]
6/7;1;[[0,0,0],[1,0,0],[0,1,0],[3,3,4],[0,1,2],[-1,1,2]]
19/30;1;[[0,0,0],[2,0,0],[1,2,0],[0,-1,0],[0,0,1],[3,5,-2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[1,1,-5],[1,1,3]]
3/2;3/2;[[0,0,0],[1,0,0],[0,1,0],[-1,1,0],[2,2,3],[2,0,3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[5,5,6],[-6,-5,-8],[-8,-6,-10]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[5,6,7],[2,4,3],[3,6,5]]
17/21;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,2,1],[6,-7,-7]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[3,2,8],[2,3,8],[3,3,10]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[-6,1,0],[0,0,1],[-9,2,-1]]
1;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[-4,1,2],[0,2,1]]
3/5;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,3],[1,0,1],[-2,-2,5]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[2,2,5],[2,3,6],[3,0,3]]
23/15;2;[[0,0,0],[1,0,0],[0,1,0],[4,2,5],[6,5,10],[7,5,11]]
5/4;3/2;[[0,0,0],[1,0,0],[0,1,0],[2,0,3],[2,0,2],[-2,2,-8]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,3,4],[1,0,-2],[2,1,1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[1,-4,-4],[2,2,4]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,3],[2,-1,1],[-2,3,6]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[1,0,2],[0,1,-4],[-2,2,0]]
1;1;[[0,0,0],[1,0,0],[1,2,0],[3,4,0],[0,0,1],[-2,-6,-1]]
13/11;2;[[0,0,0],[1,0,0],[0,1,0],[2,1,5],[2,1,7],[-1,1,-4]]
2/3;1;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[9,-2,-1],[3,-1,1]]
1;1;[[0,0,0],[1,0,0],[0,2,0],[2,2,3],[3,2,4],[-1,2,-2]]
2/3;1;[[0,0,0],[2,0,0],[0,1,0],[0,0,1],[1,0,-2],[5,-2,0]]
29/30;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-8,2,-3],[3,-1,2]]
5/6;1;[[0,0,0],[1,0,0],[2,3,0],[0,0,1],[5,6,-1],[5,6,0]]
11/9;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[6,1,7],[-1,1,-2]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,4],[4,1,5],[4,1,2]]
7/8;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[4,-3,-1],[-8,7,5]]
19/22;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[-2,2,5],[5,-2,-7]]
4/7;1;[[0,0,0],[3,0,0],[0,1,0],[7,-2,0],[0,0,1],[5,0,-1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[-4,1,0],[0,0,1],[-7,1,-2]]
3/2;2;[[0,0,0],[3,0,0],[0,1,0],[1,1,2],[3,1,3],[-2,1,-1]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,2],[1,3,-4],[1,-1,4]]
5/6;1;[[0,0,0],[1,0,0],[2,3,0],[5,6,0],[0,0,1],[7,9,-1]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[3,5,-4],[5,5,-4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,2,4],[3,-1,2],[2,2,6]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[-6,1,0],[0,0,1],[-7,2,-1]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[2,4,6],[3,4,6]]
9/8;3/2;[[0,0,0],[1,0,0],[0,1,0],[1,2,3],[1,-2,-5],[2,-2,-4]]
2;2;[[0,0,0],[1,0,0],[1,3,0],[0,0,1],[3,11,-3],[3,12,-3]]
5/6;1;[[0,0,0],[4,0,0],[0,1,0],[0,0,1],[5,-1,-1],[2,-1,-1]]
5/6;1;[[0,0,0],[1,0,0],[2,3,0],[5,6,0],[0,0,1],[7,8,-1]]
5/3;2;[[0,0,0],[2,0,0],[0,1,0],[0,1,3],[3,1,1],[-1,1,3]]
5/4;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,6],[2,1,7],[-1,1,-1]]
2;2;[[0,0,0],[3,0,0],[0,1,0],[0,1,2],[5,1,1],[-1,1,2]]
3;3;[[0,0,0],[4,0,0],[0,1,0],[-5,1,0],[0,0,1],[9,0,1]]
11/12;1;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[3,-2,-1],[1,-2,-1]]
7/5;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-3,-1,2],[10,4,-3]]
2/3;1;[[0,0,0],[1,0,0],[1,3,0],[3,3,0],[0,0,1],[4,3,-1]]
3/5;1;[[0,0,0],[1,0,0],[1,3,0],[2,3,0],[0,0,1],[4,5,-2]]
3/2;2;[[0,0,0],[1,0,0],[0,2,0],[1,1,2],[1,2,2],[1,2,-2]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[3,4,6],[1,4,4],[4,7,10]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,1,2],[5,1,1],[-3,1,2]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,2],[0,2,1],[1,-6,-8]]
21/26;1;[[0,0,0],[1,0,0],[0,1,0],[2,0,3],[3,-1,5],[-4,4,-7]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-8,5,1],[0,1,1]]
1/2;1;[[0,0,0],[1,0,0],[0,1,0],[5,7,8],[7,9,11],[-3,-3,-5]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[0,1,6],[-1,1,6]]
9/10;1;[[0,0,0],[1,0,0],[1,2,0],[0,0,2],[3,4,-1],[-1,-2,3]]
11/9;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,0],[0,0,1],[7,9,-8]]
3/5;1;[[0,0,0],[1,0,0],[3,5,0],[3,3,0],[0,0,1],[3,5,-1]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[7,1,10],[8,1,11],[-1,1,-1]]
2/3;1;[[0,0,0],[3,0,0],[0,1,0],[0,0,1],[2,0,-1],[2,-2,1]]
9/7;2;[[0,0,0],[1,0,0],[0,1,0],[3,1,7],[4,1,7],[4,1,6]]
13/8;2;[[0,0,0],[1,0,0],[1,8,0],[0,0,1],[2,4,-1],[2,2,-1]]
26/33;1;[[0,0,0],[1,0,0],[0,1,0],[0,1,3],[-2,2,7],[3,-1,-5]]
3/2;2;[[0,0,0],[1,0,0],[0,1,0],[1,4,6],[1,5,7],[1,-3,-3]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-1,2,2],[3,-8,-4]]
1;1;[[0,0,0],[1,0,0],[0,1,0],[0,4,6],[1,3,4],[-1,4,6]]
13/15;1;[[0,0,0],[1,0,0],[0,1,0],[3,1,5],[-2,1,-2],[2,2,5]]
6/5;2;[[0,0,0],[1,0,0],[0,1,0],[1,1,3],[1,2,4],[1,-4,-6]]
2/3;1;[[0,0,0],[1,0,0],[0,3,0],[-2,1,0],[0,0,1],[-3,3,-1]]
4/3;2;[[0,0,0],[1,0,0],[0,1,0],[2,1,3],[0,1,-3],[3,1,3]]
7/6;3/2;[[0,0,0],[1,0,0],[0,1,0],[5,2,7],[-1,0,-3],[1,0,-1]]
5/6;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-7,1,-1],[-2,2,0]]
2;2;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[-2,1,1],[-7,-1,1]]
29/30;1;[[0,0,0],[1,0,0],[0,1,0],[0,0,1],[1,2,3],[-2,1,2]]
