Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/5;2/5;[[0,0],[2,0],[0,1],[12,-7],[9,-6],[7,-5],[9,-4]]
2/5;3/7;[[0,0],[1,0],[5,7],[7,8],[17,23]]
1/2;1/2;[[0,0],[1,0],[3,4],[8,4],[-1,3]]
4/9;2/3;[[0,0],[1,0],[5,7],[15,27]]
2/3;2/3;[[0,0],[1,0],[1,3],[5,3],[-7,1]]
6/17;2/5;[[0,0],[1,0],[2,6],[1,7],[2,7],[-3,1]]
1/3;1/2;[[0,0],[3,0],[1,3],[1,-3],[2,-5],[3,-5],[4,-2],[4,-4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-9,1],[-4,2],[-13,3],[-9,3]]
1/3;2/5;[[0,0],[6,0],[1,2],[4,1],[0,-2],[3,-3]]
3/8;1/2;[[0,0],[1,0],[3,5],[-3,-9],[4,11],[7,19]]
5/9;1;[[0,0],[18,0],[0,1],[6,-1],[-1,1]]
10/57;3/8;[[0,0],[1,0],[4,7],[11,17],[-6,-11]]
17/52;1/2;[[0,0],[1,0],[3,13],[4,16],[2,3],[4,11]]
5/13;1/2;[[0,0],[1,0],[5,12],[3,9],[5,11],[-2,-8],[-3,-10]]
6/17;2/5;[[0,0],[1,0],[0,2],[5,-9],[1,-7]]
3/8;2/5;[[0,0],[1,0],[3,5],[3,1],[0,3],[-1,2],[5,4],[5,6]]
2/7;2/5;[[0,0],[1,0],[0,2],[5,-13],[1,-7]]
3/8;1/2;[[0,0],[7,0],[0,1],[9,-2],[-1,1],[4,-2],[8,-3]]
2/5;1/2;[[0,0],[1,0],[1,4],[3,1],[4,4],[4,8],[3,8]]
1/2;1/2;[[0,0],[2,0],[0,1],[4,-6],[6,-7],[6,-4],[5,-7]]
7/15;2/3;[[0,0],[1,0],[0,1],[-18,10],[-3,3],[-21,12]]
20/51;2/3;[[0,0],[1,0],[2,17],[3,17],[3,20]]
1/2;1/2;[[0,0],[1,0],[1,3],[6,4],[8,4],[-3,2]]
3/7;3/7;[[0,0],[1,0],[0,1],[-4,4],[-3,1],[-6,5],[-10,5],[-9,4]]
2/5;2/5;[[0,0],[1,0],[0,1],[7,-10],[6,-10],[5,-9],[7,-9],[5,-5]]
1/2;1/2;[[0,0],[1,0],[1,2],[7,5],[0,1],[7,7],[5,2],[4,1]]
7/33;1/3;[[0,0],[1,0],[6,19],[3,4]]
1/3;1/2;[[0,0],[1,0],[3,14],[2,6],[3,13],[2,13],[-1,-9]]
1/2;1/2;[[0,0],[1,0],[0,1],[7,8],[2,1],[2,4],[5,5],[5,8],[7,10]]
1/3;2/5;[[0,0],[1,0],[0,1],[5,6],[5,3],[6,6],[6,5],[1,4]]
27/136;1/2;[[0,0],[1,0],[0,8],[2,-13],[-1,15],[3,-18]]
1;1;[[0,0],[16,0],[0,1],[13,-1],[-1,1],[9,-1]]
17/66;2/5;[[0,0],[1,0],[11,15],[-7,-11],[14,19],[15,20]]
1;1;[[0,0],[2,0],[1,8],[1,-6],[0,4],[2,5]]
2/5;2/5;[[0,0],[1,0],[2,3],[-3,2],[-2,5],[-3,5],[-4,3],[-4,4]]
2/3;2/3;[[0,0],[1,0],[13,14],[-11,-13],[-9,-11],[15,16],[10,10]]
5/14;1/2;[[0,0],[1,0],[3,8],[4,6],[7,14],[7,13]]
1/3;2/5;[[0,0],[1,0],[5,6],[2,1],[5,9],[-1,1]]
2/5;2/5;[[0,0],[1,0],[6,10],[-7,-13],[9,14],[7,10]]
1/3;2/5;[[0,0],[1,0],[1,5],[5,9],[5,6]]
2/5;1/2;[[0,0],[1,0],[2,5],[-1,1],[2,8],[-1,5],[-2,3]]
1/2;1/2;[[0,0],[1,0],[8,17],[-4,-11],[-3,-9],[9,19],[8,16]]
2/5;2/5;[[0,0],[1,0],[0,1],[7,3],[6,2],[2,3],[7,5],[5,5]]
5/12;2/3;[[0,0],[1,0],[1,8],[2,5],[3,12],[2,13],[3,17]]
11/27;2/3;[[0,0],[1,0],[8,13],[-2,-4],[8,15],[10,18]]
2/5;2/5;[[0,0],[2,0],[4,5],[1,-2],[-3,-7],[-3,-5],[-1,-5],[-4,-7]]
19/80;2/5;[[0,0],[1,0],[2,9],[3,13],[-5,-23]]
13/33;2/3;[[0,0],[1,0],[0,11],[-1,4],[-2,11],[-2,10]]
1/2;1/2;[[0,0],[2,0],[3,4],[7,4],[6,1],[7,2]]
3/11;2/5;[[0,0],[1,0],[2,6],[-2,4],[-3,1],[-3,2]]
4/11;1/2;[[0,0],[1,0],[5,9],[5,12],[0,1],[7,14],[3,8]]
7/20;1/2;[[0,0],[1,0],[0,1],[8,-9],[8,-8],[4,-7]]
2/3;2/3;[[0,0],[1,0],[0,2],[8,2],[-5,1],[6,3],[7,3]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,-11],[3,-5],[1,-5],[4,-9],[2,-9]]
1/2;1/2;[[0,0],[1,0],[4,7],[7,11],[6,9],[-7,-13],[-6,-12],[-9,-17]]
2/7;2/5;[[0,0],[1,0],[14,17],[13,17],[11,13],[15,19]]
3/8;2/5;[[0,0],[2,0],[3,4],[7,4],[1,3],[9,6]]
3/8;1/2;[[0,0],[1,0],[7,12],[8,12],[3,3],[13,22]]
9/28;1/2;[[0,0],[1,0],[3,14],[4,15],[4,13],[3,7]]
2/9;1/3;[[0,0],[1,0],[5,6],[11,13],[-19,-23]]
10/29;3/7;[[0,0],[1,0],[15,19],[5,5],[23,29]]
4/21;1/3;[[0,0],[6,0],[1,2],[2,3],[-1,-3]]
5/12;2/3;[[0,0],[1,0],[0,8],[2,7],[-1,6],[2,10]]
1/2;1/2;[[0,0],[3,0],[0,1],[11,-3],[-14,5],[-7,2],[-15,5],[-10,3]]
9/28;1/2;[[0,0],[7,0],[0,1],[16,-2],[15,-2],[-11,2],[-7,1]]
2/3;2/3;[[0,0],[1,0],[9,11],[0,-1],[12,13],[5,7]]
2/3;2/3;[[0,0],[1,0],[12,13],[11,12],[-12,-14],[-13,-15],[10,10]]
1;1;[[0,0],[3,0],[0,1],[-13,1],[-17,2],[-9,2]]
1/3;2/5;[[0,0],[1,0],[0,4],[-3,12],[4,-13],[-2,11],[-3,11]]
5/13;1/2;[[0,0],[1,0],[5,7],[2,4],[7,13],[10,16]]
2/9;3/8;[[0,0],[6,0],[0,1],[1,2],[1,-4]]
2/3;2/3;[[0,0],[1,0],[1,2],[0,10],[-1,4],[-2,12],[-2,11]]
3/8;1/2;[[0,0],[1,0],[5,11],[6,13],[7,14],[-4,-10],[-3,-9]]
3/7;3/7;[[0,0],[1,0],[0,1],[16,3],[24,5],[25,5]]
1;1;[[0,0],[16,0],[0,1],[10,-1],[-1,1],[6,-1]]
2/3;2/3;[[0,0],[1,0],[0,2],[-9,2],[-10,3],[-2,3]]
2/5;2/5;[[0,0],[1,0],[3,8],[5,10],[0,1],[4,10],[5,8],[3,3]]
6/17;2/5;[[0,0],[4,0],[2,3],[1,-2],[5,1],[5,2],[-1,3]]
33/175;2/5;[[0,0],[1,0],[7,24],[-1,-7],[7,23]]
1/3;1/2;[[0,0],[1,0],[2,3],[7,6],[6,4],[7,8],[5,7],[6,8]]
1/3;2/5;[[0,0],[1,0],[2,3],[6,2],[7,3],[5,5],[7,6]]
2/3;2/3;[[0,0],[1,0],[16,17],[-13,-15],[-12,-14],[10,10],[17,18]]
2/5;2/3;[[0,0],[1,0],[0,10],[-1,6],[2,5],[2,6]]
1/3;2/5;[[0,0],[1,0],[4,13],[5,16],[5,12],[3,5]]
1/6;1/2;[[0,0],[1,0],[1,9],[2,17],[-2,-19]]
1/2;1/2;[[0,0],[1,0],[0,1],[-5,1],[-9,4],[-8,3],[-4,4]]
3/8;1/2;[[0,0],[1,0],[0,5],[-3,8],[-2,1],[-3,4]]
1/2;1/2;[[0,0],[2,0],[1,4],[-3,1],[-4,4],[-4,3]]
2/5;2/5;[[0,0],[1,0],[5,6],[3,6],[3,1],[0,2],[5,4],[2,5]]
29/187;2/5;[[0,0],[2,0],[3,5],[7,8],[-2,-5]]
1/2;1/2;[[0,0],[1,0],[6,7],[-11,-14],[-12,-15],[-10,-12],[8,9],[6,6]]
2/3;2/3;[[0,0],[1,0],[4,6],[-1,1],[6,5],[6,7],[7,7]]
1/2;1/2;[[0,0],[1,0],[17,19],[-7,-9],[14,15],[18,20],[-6,-8]]
5/16;2/5;[[0,0],[1,0],[4,13],[5,16],[5,12],[4,8]]
1;1;[[0,0],[2,0],[0,1],[-16,1],[-18,2],[-15,2]]
2/5;2/5;[[0,0],[1,0],[9,13],[11,15],[2,1],[9,11],[7,8]]
9/28;2/5;[[0,0],[2,0],[3,4],[-2,-9],[-1,-9],[-2,-11]]
1/2;1/2;[[0,0],[1,0],[2,5],[4,5],[5,10],[6,10],[6,9],[4,9],[-1,-3]]
1;1;[[0,0],[1,0],[0,1],[-16,1],[-17,2],[-13,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-10],[2,-7],[4,-5],[3,-10]]
2/3;2/3;[[0,0],[1,0],[1,2],[-1,1],[0,6],[-2,5],[-2,12]]
1/3;2/5;[[0,0],[1,0],[0,1],[-10,6],[-7,4],[-18,12],[-16,11]]
34/135;2/5;[[0,0],[4,0],[0,5],[-1,6],[5,-3]]
1/2;1/2;[[0,0],[3,0],[1,2],[4,4],[2,3],[9,4]]
2/9;2/5;[[0,0],[3,0],[0,2],[11,-7],[-5,4]]
6/19;2/5;[[0,0],[1,0],[4,7],[5,10],[1,5],[5,11],[-1,1]]
8/25;2/5;[[0,0],[1,0],[5,7],[7,12],[4,5],[-7,-13],[-9,-16]]
2/5;2/5;[[0,0],[1,0],[4,10],[3,5],[-6,-17],[-7,-19]]
4/11;2/5;[[0,0],[1,0],[6,8],[11,14],[-7,-10],[10,12],[8,9]]
2/7;1/2;[[0,0],[1,0],[7,15],[-1,-3],[7,14],[5,12],[6,11]]
5/16;1/2;[[0,0],[1,0],[14,17],[15,18],[11,12],[8,8]]
5/16;1/2;[[0,0],[1,0],[9,13],[-7,-11],[9,14],[13,20]]
1/4;2/5;[[0,0],[1,0],[6,8],[7,11],[-5,-8],[-6,-11],[-6,-10]]
11/27;2/3;[[0,0],[1,0],[4,5],[9,9],[12,14],[15,17]]
7/18;2/3;[[0,0],[12,0],[0,1],[7,-2],[-1,1]]
2/3;2/3;[[0,0],[1,0],[2,8],[-1,6],[2,10],[-1,7]]
1/2;1/2;[[0,0],[2,0],[5,6],[-4,-8],[-1,-5],[-3,-8]]
12/49;2/5;[[0,0],[1,0],[8,11],[8,9],[5,8],[7,11]]
2/5;2/5;[[0,0],[1,0],[0,1],[10,2],[18,5],[19,5]]
2/3;2/3;[[0,0],[2,0],[1,2],[9,3],[7,3],[9,1]]
3/8;2/5;[[0,0],[2,0],[0,1],[6,-5],[9,-5],[2,-3],[3,-4]]
2/5;2/5;[[0,0],[1,0],[3,11],[-1,-5],[-2,-15],[-3,-19]]
2/5;2/5;[[0,0],[2,0],[4,5],[2,4],[6,5],[-1,2],[-2,1]]
2/5;2/5;[[0,0],[1,0],[1,5],[3,5],[-2,4],[-3,2]]
12/35;3/7;[[0,0],[1,0],[5,11],[3,2],[5,5]]
7/20;1/2;[[0,0],[1,0],[7,10],[4,3],[9,10],[7,7]]
17/52;1/2;[[0,0],[1,0],[12,21],[-7,-13],[13,23]]
2/5;2/5;[[0,0],[1,0],[0,1],[3,4],[13,9]]
3/19;2/3;[[0,0],[1,0],[17,18],[-15,-17],[10,10]]
2/3;2/3;[[0,0],[1,0],[0,3],[6,3],[-4,1],[-4,2]]
1/3;2/5;[[0,0],[1,0],[1,2],[8,6],[2,3],[11,6]]
3/8;1/2;[[0,0],[3,0],[1,3],[-1,4],[-4,1],[-5,2]]
1/2;1/2;[[0,0],[1,0],[2,4],[-2,3],[1,4],[5,1],[4,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[14,3],[13,4],[17,4]]
4/9;2/3;[[0,0],[1,0],[0,10],[1,-5],[-1,6],[-2,14]]
5/33;2/5;[[0,0],[1,0],[5,17],[-4,-16],[-3,-11]]
6/17;1/2;[[0,0],[1,0],[1,4],[0,-1],[9,10]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,-8],[1,-6],[3,-3],[4,-8],[4,-5]]
16/39;2/3;[[0,0],[1,0],[2,13],[-1,-13],[2,15],[1,11]]
29/210;2/3;[[0,0],[1,0],[2,13],[-1,-24]]
2/5;2/5;[[0,0],[1,0],[3,4],[3,1],[7,5],[8,5],[-2,1]]
13/42;2/5;[[0,0],[1,0],[7,12],[7,10],[3,2],[6,7],[5,5]]
10/39;2/5;[[0,0],[1,0],[6,11],[6,13],[5,7],[4,4]]
2/5;1/2;[[0,0],[1,0],[0,1],[22,3],[27,4]]
3/8;1/2;[[0,0],[3,0],[0,4],[3,2],[-1,3],[2,-5]]
3/7;2/3;[[0,0],[1,0],[4,5],[6,4],[10,9],[11,9]]
11/35;2/5;[[0,0],[7,0],[1,2],[13,-3],[2,2]]
2/5;2/5;[[0,0],[2,0],[1,2],[1,-3],[-1,-7],[-2,-6],[-2,-5],[3,5]]
4/7;1;[[0,0],[1,0],[1,14],[2,15],[2,6]]
3/8;1/2;[[0,0],[1,0],[0,1],[-6,4],[-7,7],[-13,10]]
3/7;2/3;[[0,0],[1,0],[0,11],[-1,12],[-1,13],[2,3]]
2/5;2/5;[[0,0],[1,0],[3,4],[6,3],[-1,2],[7,5],[8,5]]
2/3;2/3;[[0,0],[3,0],[0,3],[2,-3],[3,3],[1,6],[2,5]]
1/3;2/5;[[0,0],[1,0],[1,2],[10,8],[13,9],[14,10]]
1/2;1/2;[[0,0],[1,0],[3,9],[0,-4],[-3,-14],[3,10],[-2,-11],[-4,-16]]
1/2;1/2;[[0,0],[1,0],[1,3],[4,4],[5,1],[8,4]]
4/15;1/3;[[0,0],[1,0],[3,4],[-8,-11],[-6,-11]]
6/17;2/5;[[0,0],[1,0],[3,5],[-3,-9],[6,13],[4,11]]
2/5;2/5;[[0,0],[3,0],[0,1],[17,4],[20,5]]
1/2;1/2;[[0,0],[1,0],[16,19],[17,20],[8,8],[3,2]]
2/3;2/3;[[0,0],[1,0],[8,9],[7,8],[10,10],[-12,-14],[-13,-15]]
7/15;2/3;[[0,0],[2,0],[2,10],[3,10],[3,3]]
1/2;1/2;[[0,0],[1,0],[3,11],[5,16],[2,8],[-2,-9],[-2,-10]]
32/209;2/3;[[0,0],[1,0],[16,17],[-13,-15],[11,11]]
4/11;1/2;[[0,0],[1,0],[6,13],[-4,-11],[-1,-5],[-5,-12],[-4,-9]]
2/7;1/3;[[0,0],[1,0],[10,14],[14,19],[16,21]]
4/15;2/5;[[0,0],[1,0],[14,17],[-8,-11],[13,15]]
2/3;2/3;[[0,0],[2,0],[1,3],[6,3],[-5,1]]
6/19;1/2;[[0,0],[1,0],[3,19],[-1,-14],[-1,-16]]
20/51;2/3;[[0,0],[1,0],[16,17],[-13,-15],[-8,-10]]
2/3;2/3;[[0,0],[1,0],[6,7],[10,10],[8,9],[5,3],[6,4]]
3/8;2/5;[[0,0],[1,0],[1,3],[5,3],[5,7],[2,5],[4,7]]
5/16;2/5;[[0,0],[1,0],[6,10],[8,11],[5,9],[6,7],[8,10]]
2/5;2/5;[[0,0],[1,0],[0,1],[11,5],[9,3],[7,4],[14,5]]
1/3;2/5;[[0,0],[1,0],[4,7],[4,5],[10,17],[12,19]]
3/8;1/2;[[0,0],[1,0],[5,11],[2,5],[-5,-13],[7,14]]
1/2;1/2;[[0,0],[1,0],[0,2],[1,7],[3,8],[2,10],[4,13],[4,14]]
1/2;1/2;[[0,0],[1,0],[2,4],[4,1],[-1,3],[6,4]]
9/28;1/2;[[0,0],[7,0],[1,2],[0,1],[6,-2],[7,1],[5,-2]]
4/11;1/2;[[0,0],[1,0],[3,16],[-1,-8],[0,-5],[2,14],[3,17]]
2/7;1/3;[[0,0],[1,0],[10,12],[5,5],[-10,-13],[12,15],[11,14]]
2/5;2/5;[[0,0],[1,0],[2,5],[-2,1],[-2,5],[-3,3]]
7/25;2/5;[[0,0],[1,0],[4,15],[-2,-11],[3,9],[2,9],[3,13]]
1/2;1/2;[[0,0],[4,0],[0,2],[-5,3],[4,-2],[8,-3],[9,-4]]
2/7;2/5;[[0,0],[1,0],[0,7],[-2,1],[-4,3]]
3/10;2/5;[[0,0],[1,0],[9,13],[4,4],[12,16],[11,14],[9,11]]
3/10;2/5;[[0,0],[6,0],[1,2],[4,-2],[8,-3],[9,-3]]
3/8;1/2;[[0,0],[1,0],[0,1],[12,2],[9,3],[14,4]]
2/3;2/3;[[0,0],[1,0],[7,13],[6,13],[3,4],[9,18],[10,21]]
11/65;1/2;[[0,0],[1,0],[9,13],[-12,-18],[-13,-19]]
5/21;2/5;[[0,0],[1,0],[12,17],[6,7],[15,20]]
1/3;1/2;[[0,0],[2,0],[2,7],[1,6],[4,5],[4,3]]
1;1;[[0,0],[1,0],[2,3],[-8,-16],[-8,-18]]
2/3;2/3;[[0,0],[1,0],[2,16],[0,-9],[2,17],[-1,-13],[-1,-12]]
5/13;1/2;[[0,0],[1,0],[3,4],[4,5],[3,1],[7,7],[8,7],[6,3]]
1/3;2/5;[[0,0],[3,0],[0,1],[4,-4],[3,-4],[8,-2]]
3/10;2/5;[[0,0],[1,0],[3,7],[6,9],[6,8],[1,5]]
2/5;2/5;[[0,0],[1,0],[2,5],[-2,5],[-3,2],[-3,3]]
24/85;2/5;[[0,0],[3,0],[2,5],[-4,1]]
1/2;1/2;[[0,0],[3,0],[0,1],[-18,6],[10,-3],[-19,6],[-22,7]]
7/22;1/2;[[0,0],[1,0],[14,17],[19,22]]
2/5;2/5;[[0,0],[1,0],[7,11],[8,12],[8,10],[3,2],[5,5]]
7/24;1/3;[[0,0],[1,0],[20,24],[3,4],[-3,-5]]
8/25;1/2;[[0,0],[1,0],[7,13],[2,1],[7,10],[5,6]]
2/5;2/5;[[0,0],[2,0],[1,3],[7,5],[8,5],[8,4]]
3/8;1/2;[[0,0],[1,0],[1,4],[4,4],[4,10],[3,9]]
1/3;2/5;[[0,0],[1,0],[5,12],[6,12],[7,16],[3,3]]
2/3;2/3;[[0,0],[1,0],[2,6],[5,14],[-3,-11],[6,15]]
9/35;2/5;[[0,0],[1,0],[4,10],[1,7],[-1,2]]
4/11;2/5;[[0,0],[1,0],[3,4],[6,4],[-3,2],[7,5]]
11/27;2/3;[[0,0],[1,0],[11,13],[13,14],[15,17],[9,9]]
4/11;2/5;[[0,0],[1,0],[7,10],[-4,-7],[8,13],[7,12],[5,6]]
1/3;2/5;[[0,0],[1,0],[0,2],[6,7],[5,5],[3,7]]
4/11;2/5;[[0,0],[1,0],[1,3],[6,8],[2,1],[3,6],[5,5],[6,10]]
3/7;2/3;[[0,0],[2,0],[1,7],[1,-3],[0,7],[2,3],[-1,5]]
1/3;1/2;[[0,0],[1,0],[5,7],[6,6],[1,4],[-1,2]]
1/3;2/5;[[0,0],[1,0],[2,3],[-1,2],[4,11],[4,12]]
1;1;[[0,0],[15,0],[0,1],[12,-1],[-3,1],[8,-1]]
2/3;2/3;[[0,0],[1,0],[1,9],[0,-5],[2,6],[3,15],[3,13]]
4/15;2/5;[[0,0],[1,0],[8,13],[7,12],[6,7],[5,5]]
3/7;3/7;[[0,0],[1,0],[0,3],[-4,1],[-4,5],[-3,6]]
2/3;2/3;[[0,0],[1,0],[0,2],[3,-11],[2,-11],[1,-8],[3,-7]]
9/28;1/2;[[0,0],[1,0],[12,13],[-16,-19],[7,7],[-14,-17]]
1/3;1/2;[[0,0],[1,0],[8,10],[0,1],[6,6],[3,5],[8,11],[7,10]]
2/5;2/5;[[0,0],[1,0],[2,4],[7,9],[6,7],[7,12]]
2/3;2/3;[[0,0],[1,0],[6,15],[2,6],[-3,-10],[-4,-14]]
12/41;2/5;[[0,0],[1,0],[10,13],[12,14],[6,8],[-3,-5]]
1/2;1/2;[[0,0],[1,0],[0,3],[-4,1],[-5,4],[-1,4],[-6,3]]
1/3;2/5;[[0,0],[2,0],[2,3],[7,6],[7,3],[5,5]]
2/7;1/2;[[0,0],[1,0],[3,5],[-7,-14],[-4,-9],[-8,-15],[-7,-12]]
4/13;2/5;[[0,0],[1,0],[5,9],[6,8],[2,5],[9,13]]
1;1;[[0,0],[1,0],[1,2],[12,2],[-6,1]]
2/5;2/5;[[0,0],[1,0],[9,10],[9,11],[8,10],[-10,-13],[-11,-14]]
2/7;2/5;[[0,0],[1,0],[0,2],[-6,5],[-4,7],[-3,7]]
19/34;1;[[0,0],[17,0],[0,1],[16,-1],[13,-1]]
3/7;3/7;[[0,0],[1,0],[1,3],[2,1],[2,5],[5,10],[5,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,8],[-14,12],[-3,2],[-10,8]]
5/12;1/2;[[0,0],[1,0],[0,2],[-6,7],[-6,10],[-5,5]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,-10],[4,-7],[2,-8],[1,-6]]
2/7;2/5;[[0,0],[1,0],[5,13],[6,15],[7,16],[7,15],[4,7]]
4/11;1/2;[[0,0],[1,0],[10,17],[13,22],[6,8]]
1/3;2/5;[[0,0],[2,0],[2,6],[3,3],[-1,-7],[-2,-9]]
1/2;1/2;[[0,0],[1,0],[8,25],[2,3],[10,31]]
11/27;2/3;[[0,0],[1,0],[1,9],[2,11],[2,3],[3,11],[3,8]]
2/3;2/3;[[0,0],[1,0],[3,12],[0,-3],[1,7],[3,7],[2,11]]
9/28;1/2;[[0,0],[1,0],[1,2],[7,9],[7,7],[6,9],[4,7]]
9/28;1/2;[[0,0],[1,0],[5,14],[6,14],[5,11],[8,22]]
2/3;2/3;[[0,0],[1,0],[3,6],[2,2],[1,7],[0,4],[3,11]]
13/56;1/2;[[0,0],[1,0],[10,11],[-15,-18],[-7,-8],[-12,-14]]
1/2;1/2;[[0,0],[1,0],[0,1],[-6,3],[-11,6],[-10,7],[-14,9]]
5/22;2/5;[[0,0],[1,0],[6,16],[9,22],[9,23]]
3/8;1/2;[[0,0],[1,0],[5,11],[7,13],[7,15],[3,3]]
3/8;1/2;[[0,0],[1,0],[8,9],[2,1],[6,6],[0,1],[8,11]]
3/8;1/2;[[0,0],[1,0],[1,4],[-2,1],[7,8]]
2/7;1/2;[[0,0],[1,0],[6,7],[3,5],[6,4],[8,7]]
3/8;2/5;[[0,0],[1,0],[2,3],[-3,1],[2,4],[-1,5],[0,6]]
1;1;[[0,0],[14,0],[0,1],[12,-1],[-1,1],[4,-1]]
2/3;2/3;[[0,0],[1,0],[1,3],[7,15],[-1,-4],[9,18]]
2/3;2/3;[[0,0],[1,0],[1,9],[2,7],[2,8],[0,8],[-1,3],[-1,5]]
1/2;1/2;[[0,0],[1,0],[13,16],[14,17],[3,2],[8,8]]
6/19;1/2;[[0,0],[1,0],[4,15],[-3,-16],[5,18]]
2/5;2/5;[[0,0],[1,0],[0,1],[6,-9],[5,-9],[6,-7],[3,-7]]
2/9;1/3;[[0,0],[2,0],[4,6],[4,3],[5,6],[2,5],[-1,-4]]
11/27;2/3;[[0,0],[1,0],[14,15],[13,15],[9,9],[17,19]]
3/8;1/2;[[0,0],[2,0],[3,4],[-1,3],[0,7],[-1,4]]
1/3;2/5;[[0,0],[2,0],[0,6],[-1,5],[-2,3],[3,3]]
2/3;2/3;[[0,0],[1,0],[5,7],[-7,-12],[-10,-16],[-8,-12],[-11,-17]]
6/19;1/2;[[0,0],[1,0],[4,15],[-3,-16],[4,13]]
2/3;2/3;[[0,0],[1,0],[3,4],[5,3],[5,6],[9,8],[10,8]]
2/3;2/3;[[0,0],[1,0],[2,3],[-4,-7],[-6,-11],[-6,-14]]
2/3;2/3;[[0,0],[1,0],[10,11],[2,1],[9,9],[10,12],[2,3],[8,10]]
2/5;2/5;[[0,0],[1,0],[7,10],[6,10],[-10,-17]]
3/8;1/2;[[0,0],[2,0],[0,1],[-3,2],[16,-8],[14,-8]]
1/2;1/2;[[0,0],[1,0],[0,1],[-2,2],[-8,2],[-6,1],[-10,4],[-7,4]]
3/7;2/3;[[0,0],[1,0],[2,10],[0,7],[2,13],[-1,2]]
3/7;2/3;[[0,0],[1,0],[2,10],[0,7],[2,13],[-1,3]]
5/33;2/5;[[0,0],[1,0],[6,12],[7,16],[-5,-13]]
1/2;1/2;[[0,0],[1,0],[0,2],[-4,1],[-6,4],[-7,2],[-9,4]]
2/5;2/5;[[0,0],[1,0],[0,2],[1,-5],[2,-8],[5,-11],[5,-10]]
3/10;2/5;[[0,0],[1,0],[0,1],[-13,9],[-11,9],[-8,5]]
5/18;2/5;[[0,0],[1,0],[2,9],[1,6],[5,15],[5,14]]
1;1;[[0,0],[15,0],[0,1],[11,-1],[-3,1],[7,-1]]
5/16;2/5;[[0,0],[1,0],[5,8],[1,4],[2,1],[4,8],[5,5]]
2/3;2/3;[[0,0],[1,0],[9,11],[2,3],[7,9],[4,3],[9,9]]
1/2;1/2;[[0,0],[1,0],[0,1],[-7,5],[-13,10],[-14,11],[-6,6],[-10,9]]
2/5;2/5;[[0,0],[5,0],[1,2],[-2,1],[-4,3],[6,-2],[5,-2],[-5,3]]
1/3;2/5;[[0,0],[1,0],[5,12],[1,4],[2,2],[4,11],[5,9]]
2/3;2/3;[[0,0],[3,0],[1,3],[3,-4],[2,-5],[1,-5],[0,-4]]
3/8;2/5;[[0,0],[1,0],[3,11],[4,11],[4,10],[1,5],[2,9],[-1,-6]]
4/15;2/5;[[0,0],[1,0],[3,11],[4,14],[5,15],[3,5]]
2/5;2/3;[[0,0],[1,0],[1,10],[2,11],[0,-8],[-1,-12],[-1,-13]]
1/2;1/2;[[0,0],[1,0],[1,4],[4,4],[-2,3],[-4,1]]
1/5;2/3;[[0,0],[1,0],[0,10],[-1,10],[2,-17]]
1;1;[[0,0],[1,0],[0,1],[-11,1],[-16,2],[-2,2]]
1/3;1/2;[[0,0],[1,0],[5,9],[6,9],[-6,-12],[-7,-13],[-8,-15]]
1/3;1/2;[[0,0],[1,0],[7,10],[-10,-16],[-9,-15],[-4,-8],[-6,-11]]
2/5;3/7;[[0,0],[1,0],[1,5],[-1,-9],[4,17],[5,20]]
2/5;2/5;[[0,0],[1,0],[2,5],[-1,-9],[-1,-5],[3,13],[-3,-16]]
4/11;2/5;[[0,0],[2,0],[5,7],[3,6],[5,5],[6,7],[1,4]]
9/31;2/5;[[0,0],[1,0],[4,11],[6,13],[4,7],[6,16]]
2/3;2/3;[[0,0],[1,0],[0,1],[1,10],[2,5],[3,14],[3,12]]
2/5;2/5;[[0,0],[2,0],[2,5],[5,5],[0,4],[-1,3]]
17/39;2/3;[[0,0],[1,0],[18,26],[23,33]]
1/2;1/2;[[0,0],[1,0],[1,3],[5,3],[6,7],[6,4],[4,6]]
1/3;2/5;[[0,0],[1,0],[7,10],[4,4],[9,11],[11,14],[13,18]]
4/11;2/5;[[0,0],[1,0],[4,5],[4,7],[5,7],[-1,1],[2,6],[0,4]]
2/3;2/3;[[0,0],[1,0],[5,6],[9,9],[6,7],[9,8],[5,3],[7,5]]
1/3;2/5;[[0,0],[3,0],[0,1],[6,-4],[10,-6],[12,-6]]
1/4;1/2;[[0,0],[2,0],[1,4],[-1,5],[1,-4],[3,-5],[2,-6]]
3/8;1/2;[[0,0],[1,0],[0,6],[-2,5],[1,-2],[-1,10],[-3,8]]
7/20;1/2;[[0,0],[1,0],[4,12],[-3,-13],[7,20]]
17/52;1/2;[[0,0],[1,0],[9,13],[10,13],[15,21],[16,22]]
2/3;2/3;[[0,0],[1,0],[12,13],[-17,-19],[11,12],[-19,-21]]
1/2;1/2;[[0,0],[1,0],[2,3],[5,6],[7,4],[9,6]]
