Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/3;2/3;[[0,0],[1,0],[2,8],[2,11],[-1,2],[-1,5]]
5/21;3/8;[[0,0],[1,0],[6,14],[5,14],[6,12]]
2/5;2/5;[[0,0],[2,0],[1,3],[-5,1],[-1,5]]
2/3;2/3;[[0,0],[4,0],[1,2],[3,3],[8,3],[8,1]]
7/15;2/3;[[0,0],[1,0],[3,14],[0,8]]
5/14;1/2;[[0,0],[1,0],[5,9],[0,1],[4,10],[3,8],[8,16]]
3/14;2/5;[[0,0],[2,0],[5,8],[-3,-7],[-5,-9]]
1;1;[[0,0],[2,0],[0,3],[2,6],[1,-10]]
4/11;1/2;[[0,0],[1,0],[2,8],[2,7],[1,9],[-2,-19]]
1/2;1/2;[[0,0],[1,0],[2,3],[6,3],[9,7],[3,4],[10,7]]
20/51;2/3;[[0,0],[1,0],[2,17],[3,17],[2,8],[3,20]]
4/11;2/5;[[0,0],[1,0],[0,2],[-6,3],[-1,3],[-5,1],[-4,5]]
1/2;1/2;[[0,0],[2,0],[1,2],[3,-3],[-1,-3],[3,-5],[-1,-5]]
2/3;2/3;[[0,0],[1,0],[5,7],[-6,-9],[-11,-18],[-12,-19]]
2/5;2/3;[[0,0],[1,0],[2,15],[3,19],[3,13]]
8/25;2/5;[[0,0],[1,0],[9,14],[8,13],[8,11],[5,6],[-4,-7]]
2/5;2/5;[[0,0],[1,0],[0,1],[-5,1],[-8,3],[-3,3],[-10,5],[-9,5]]
1/5;2/5;[[0,0],[7,0],[0,2],[11,-2],[-4,3],[10,-1]]
5/14;1/2;[[0,0],[1,0],[7,11],[4,5],[6,11],[-7,-13]]
2/5;2/5;[[0,0],[1,0],[3,15],[-2,-14],[3,16],[-2,-11]]
1;1;[[0,0],[1,0],[33,34],[2,1],[34,35]]
2/3;2/3;[[0,0],[1,0],[12,14],[0,-1],[14,15],[9,11]]
6/19;1/2;[[0,0],[3,0],[0,1],[4,6],[1,-4],[2,-4]]
3/7;2/3;[[0,0],[1,0],[3,14],[3,2]]
1/2;1/2;[[0,0],[1,0],[2,4],[8,4],[-1,3]]
2/5;2/5;[[0,0],[1,0],[1,2],[-4,4],[-4,3],[-2,6],[0,5],[-1,6]]
2/11;2/3;[[0,0],[1,0],[0,11],[-1,4],[-2,13]]
1/5;1/3;[[0,0],[1,0],[3,8],[6,12],[-1,2]]
9/35;2/5;[[0,0],[1,0],[14,18],[13,17],[12,14]]
1/3;2/5;[[0,0],[1,0],[3,8],[4,8],[3,5],[5,13],[-4,-12],[-5,-14]]
5/16;1/2;[[0,0],[1,0],[8,9],[-16,-19],[8,8],[-17,-20]]
1/2;1/2;[[0,0],[2,0],[0,2],[-7,1],[-4,4],[-3,4]]
2/3;2/3;[[0,0],[1,0],[1,2],[6,1],[5,3],[10,2],[13,3]]
4/9;2/3;[[0,0],[1,0],[2,6],[0,4],[1,11],[3,13]]
2/5;2/5;[[0,0],[2,0],[3,5],[5,2],[8,5]]
8/27;2/5;[[0,0],[1,0],[5,11],[-6,-17],[-4,-13],[-8,-23]]
2/7;2/5;[[0,0],[1,0],[15,33],[16,35]]
5/12;2/3;[[0,0],[1,0],[2,16],[3,16],[3,22]]
5/13;1/2;[[0,0],[1,0],[0,1],[3,5],[3,2],[7,10],[7,7]]
4/13;2/5;[[0,0],[1,0],[5,7],[-7,-12],[-4,-8],[-7,-10],[-6,-11]]
2/7;2/5;[[0,0],[1,0],[0,1],[9,5],[9,7],[5,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[1,10],[2,7],[3,15],[3,18]]
4/11;1/2;[[0,0],[1,0],[2,11],[1,7],[-1,-9],[3,13],[3,10]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,4],[-2,11],[-1,13],[-2,17]]
5/14;1/2;[[0,0],[1,0],[5,7],[6,4],[9,7]]
1/3;2/5;[[0,0],[1,0],[7,9],[5,5],[11,14],[11,13],[-8,-11]]
8/25;2/5;[[0,0],[1,0],[0,2],[-5,1],[-1,3],[-7,5]]
4/11;1/2;[[0,0],[1,0],[12,13],[7,7],[-10,-12],[-11,-13],[14,16]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,1],[-2,13],[-2,7]]
1/2;1/2;[[0,0],[1,0],[2,3],[-3,1],[2,4],[-4,3],[-4,4]]
1/4;1/2;[[0,0],[1,0],[7,8],[8,8],[-1,2]]
2/9;1/2;[[0,0],[1,0],[5,7],[9,9],[2,5]]
1/3;1/2;[[0,0],[1,0],[0,2],[-9,2],[-3,4]]
8/25;2/5;[[0,0],[1,0],[0,1],[14,9],[16,10],[17,10]]
3/10;1/3;[[0,0],[1,0],[0,2],[9,14],[10,15]]
1/3;2/5;[[0,0],[1,0],[3,4],[12,15],[-7,-10],[13,16],[-6,-9],[11,13]]
13/50;2/5;[[0,0],[4,0],[0,2],[5,5],[3,-2]]
1/5;2/3;[[0,0],[1,0],[10,11],[10,8]]
1/3;2/5;[[0,0],[1,0],[6,7],[0,1],[6,8],[5,8],[5,4],[4,2]]
2/3;2/3;[[0,0],[1,0],[0,2],[-7,1],[-9,3],[-3,3]]
1/4;1/3;[[0,0],[1,0],[5,8],[6,8],[1,6]]
2/5;2/5;[[0,0],[4,0],[0,1],[5,3],[5,4],[1,-4]]
1/3;2/5;[[0,0],[1,0],[3,5],[4,4],[9,13],[12,16]]
1;1;[[0,0],[15,0],[0,1],[9,-1],[5,-1],[-4,1]]
2/3;2/3;[[0,0],[1,0],[11,13],[13,14],[14,16],[3,2],[9,9]]
2/3;2/3;[[0,0],[2,0],[0,1],[-18,2],[-20,3],[-22,3]]
2/3;2/3;[[0,0],[1,0],[6,7],[7,8],[5,3],[10,8]]
1/4;2/5;[[0,0],[2,0],[4,5],[-4,-8],[-3,-4],[-5,-8]]
8/27;2/5;[[0,0],[1,0],[0,6],[-2,17],[3,-16],[3,-14]]
18/77;2/5;[[0,0],[1,0],[5,11],[-1,-5],[4,11],[-5,-14]]
2/5;2/5;[[0,0],[1,0],[10,15],[12,20],[13,21]]
3/8;2/5;[[0,0],[2,0],[0,1],[1,1],[3,-6],[4,-6],[1,-5],[5,-5]]
2/5;2/5;[[0,0],[1,0],[0,1],[-8,2],[-6,1],[-11,5],[-10,5]]
1/4;1/2;[[0,0],[1,0],[0,6],[-1,3],[2,10],[3,10]]
3/8;1/2;[[0,0],[1,0],[5,8],[11,14],[10,12]]
2/5;2/5;[[0,0],[1,0],[1,2],[-4,-14],[-4,-11],[-2,-10],[-3,-13]]
2/5;2/5;[[0,0],[1,0],[0,1],[2,-5],[4,-8],[3,-7],[7,-8]]
1/3;2/5;[[0,0],[1,0],[8,11],[6,7],[-5,-7],[8,10],[-7,-11],[-8,-12]]
2/5;2/3;[[0,0],[2,0],[3,7],[0,-1],[1,8],[2,10]]
4/11;1/2;[[0,0],[1,0],[15,20],[25,33]]
16/39;2/3;[[0,0],[1,0],[15,16],[-11,-13],[16,17],[12,12]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,1],[-2,6],[-2,14]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,1],[4,4],[10,4],[9,3]]
26/69;2/3;[[0,0],[1,0],[12,23],[4,5],[3,3]]
5/12;1/2;[[0,0],[2,0],[0,1],[4,-6],[8,-6]]
2/7;2/5;[[0,0],[2,0],[5,8],[-1,-6],[6,11],[-1,-7]]
1/2;1/2;[[0,0],[1,0],[0,1],[-3,3],[-6,4],[-10,4],[-8,2]]
2/5;2/5;[[0,0],[1,0],[7,15],[4,10],[-5,-13]]
3/8;1/2;[[0,0],[2,0],[0,1],[1,-6],[2,-8],[4,-4]]
1;1;[[0,0],[3,0],[0,1],[-15,1],[-14,2],[-19,2]]
2/3;2/3;[[0,0],[1,0],[6,7],[9,9],[3,2],[13,15],[17,19]]
5/13;1/2;[[0,0],[1,0],[7,11],[8,13],[7,13],[4,8],[9,16],[0,1]]
1/4;2/5;[[0,0],[1,0],[0,6],[4,8],[-1,5]]
1/3;1/2;[[0,0],[1,0],[1,6],[2,1],[4,9],[4,5]]
3/8;1/2;[[0,0],[1,0],[3,6],[-1,1],[0,3],[7,8]]
3/7;2/3;[[0,0],[1,0],[7,14],[4,6],[-5,-11],[7,15]]
1/3;2/5;[[0,0],[1,0],[3,5],[4,2],[6,5],[5,3],[6,9]]
1/2;1/2;[[0,0],[2,0],[1,4],[5,1],[6,4],[6,2]]
1/3;2/5;[[0,0],[2,0],[1,5],[3,4],[-1,4],[-2,3],[4,3]]
2/11;2/3;[[0,0],[11,0],[0,1],[8,-1],[8,1],[3,2]]
4/13;2/5;[[0,0],[1,0],[1,4],[2,7],[6,15],[7,16]]
11/27;2/3;[[0,0],[1,0],[0,2],[-9,2],[5,1],[-7,3]]
3/8;2/5;[[0,0],[2,0],[0,2],[5,-6],[5,-4],[1,-4],[6,-6]]
3/8;1/2;[[0,0],[1,0],[4,6],[6,14],[8,16]]
2/3;2/3;[[0,0],[1,0],[7,15],[2,2],[10,20],[13,27]]
5/14;1/2;[[0,0],[1,0],[7,11],[-2,-5],[6,11],[5,7],[-7,-13]]
2/5;2/5;[[0,0],[1,0],[1,5],[5,5],[-2,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[-3,2],[-9,8],[-12,9],[-17,14]]
21/68;1/2;[[0,0],[1,0],[8,13],[7,11],[-9,-17],[5,9]]
4/11;2/5;[[0,0],[1,0],[9,14],[3,3],[8,13],[8,11],[-3,-5],[-4,-7]]
4/21;1/3;[[0,0],[1,0],[8,12],[7,12],[8,11],[-4,-7]]
3/16;1/2;[[0,0],[1,0],[3,5],[-4,-11],[-6,-11]]
1/2;1/2;[[0,0],[2,0],[2,6],[0,-5],[1,4],[3,5],[-1,-6],[3,3],[-1,-7]]
9/35;2/5;[[0,0],[1,0],[17,21],[-7,-10],[15,18],[18,22]]
2/7;2/5;[[0,0],[1,0],[5,8],[2,6],[6,7],[1,5]]
3/8;1/2;[[0,0],[2,0],[1,5],[4,8],[3,1],[4,4]]
1;1;[[0,0],[2,0],[1,8],[1,-4],[0,5],[2,9]]
5/13;1/2;[[0,0],[1,0],[0,2],[-7,3],[-7,1],[-6,4]]
2/5;1/2;[[0,0],[1,0],[7,12],[10,16],[6,8],[2,1],[10,17]]
1/2;1/2;[[0,0],[2,0],[3,5],[3,6],[0,6],[-1,3],[-1,4]]
2/5;1/2;[[0,0],[1,0],[2,3],[6,4],[4,1],[5,6],[8,8]]
8/25;2/5;[[0,0],[2,0],[1,3],[-2,7],[3,-6],[-3,7]]
2/5;2/3;[[0,0],[1,0],[11,12],[9,8],[5,3],[7,5]]
2/5;2/5;[[0,0],[2,0],[3,5],[0,5],[-1,4],[-2,1],[-2,2]]
11/34;1/2;[[0,0],[1,0],[3,9],[6,14],[-2,-8],[-3,-10]]
2/7;3/8;[[0,0],[2,0],[4,6],[-2,-5],[4,3],[3,7]]
2/3;2/3;[[0,0],[1,0],[13,15],[14,15],[2,1],[19,21]]
2/3;2/3;[[0,0],[1,0],[3,7],[-4,-12],[-5,-16],[-5,-17],[-4,-15]]
7/22;1/2;[[0,0],[1,0],[7,16],[2,2],[9,19],[6,11]]
1/2;1/2;[[0,0],[1,0],[3,14],[4,14],[0,-1],[4,12],[3,7]]
6/23;2/5;[[0,0],[1,0],[11,13],[-16,-21],[-15,-20]]
2/7;2/5;[[0,0],[1,0],[5,11],[5,14],[4,6],[3,3]]
8/25;1/2;[[0,0],[1,0],[2,13],[3,14],[4,22],[4,25]]
1/3;2/5;[[0,0],[3,0],[1,4],[1,-2],[-1,3],[4,3],[4,4]]
5/13;1/2;[[0,0],[1,0],[5,12],[0,2],[7,14]]
2/5;2/5;[[0,0],[1,0],[0,1],[-4,3],[-11,5],[-4,1],[-9,3],[-7,2],[-9,5]]
1/4;2/5;[[0,0],[1,0],[6,11],[6,8],[10,15]]
2/7;1/2;[[0,0],[1,0],[4,7],[-11,-21],[-12,-22]]
2/5;2/5;[[0,0],[1,0],[8,19],[4,7],[9,20],[2,2],[10,23]]
3/13;2/5;[[0,0],[1,0],[6,12],[7,13],[3,8],[1,5]]
2/5;2/5;[[0,0],[1,0],[10,12],[3,4],[5,5],[8,9],[-8,-11],[10,13]]
1/2;1/2;[[0,0],[6,0],[1,2],[-1,1],[6,1],[-1,2],[5,-2],[3,-2]]
2/3;2/3;[[0,0],[2,0],[2,3],[1,5],[-1,-6],[0,-8],[-1,-7]]
1/3;1/2;[[0,0],[1,0],[6,14],[7,16],[9,18]]
2/5;2/5;[[0,0],[2,0],[3,5],[5,5],[-3,1]]
2/7;2/5;[[0,0],[1,0],[0,2],[-3,2],[-6,7],[-3,7]]
2/5;2/5;[[0,0],[3,0],[2,5],[-1,5],[4,3]]
1/3;2/5;[[0,0],[1,0],[6,10],[6,8],[4,8],[7,10],[1,4]]
1/2;1/2;[[0,0],[1,0],[3,9],[3,10],[-3,-14],[-3,-12],[-2,-12]]
2/5;2/5;[[0,0],[1,0],[1,2],[2,3],[9,4],[11,6],[12,6]]
3/10;1/3;[[0,0],[2,0],[0,1],[1,-3],[6,-3],[3,-6]]
2/3;2/3;[[0,0],[1,0],[4,7],[0,-2],[-5,-9],[-8,-16],[-10,-19]]
1/2;1/2;[[0,0],[1,0],[5,11],[7,13],[7,15],[2,1],[3,3]]
4/11;1/2;[[0,0],[1,0],[3,7],[-4,-12],[4,11],[-2,-10]]
3/8;2/5;[[0,0],[1,0],[1,4],[5,7],[5,3],[3,6]]
1/3;2/5;[[0,0],[4,0],[2,3],[-1,3],[3,2],[3,-2],[-1,4],[2,-3]]
2/5;2/5;[[0,0],[1,0],[0,2],[2,2],[1,6],[5,14]]
8/45;2/5;[[0,0],[1,0],[4,15],[5,17],[3,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,3],[3,1],[6,6],[4,6],[6,4]]
5/12;2/3;[[0,0],[1,0],[3,14],[2,16],[3,18]]
2/5;2/5;[[0,0],[1,0],[5,9],[0,1],[2,1],[3,6],[5,6],[8,12]]
2/5;2/5;[[0,0],[1,0],[0,1],[-11,10],[-6,6],[-22,18],[-23,19]]
4/13;2/5;[[0,0],[1,0],[8,13],[10,16],[-6,-11],[10,15]]
18/71;1/3;[[0,0],[1,0],[8,13],[-11,-19],[9,15],[7,12]]
2/7;1/2;[[0,0],[1,0],[0,7],[-1,1],[2,7],[-1,6],[-2,4]]
3/10;1/3;[[0,0],[1,0],[5,6],[1,3],[8,11],[10,15]]
9/52;1/2;[[0,0],[1,0],[15,16],[-19,-22]]
1/2;1/2;[[0,0],[1,0],[2,9],[2,1],[0,1],[3,11],[4,11],[4,12]]
1/2;1/2;[[0,0],[1,0],[2,4],[-3,-10],[-6,-16],[-6,-14]]
4/11;1/2;[[0,0],[1,0],[0,5],[-3,5],[-3,1],[-1,7]]
1/3;1/2;[[0,0],[1,0],[6,12],[7,12],[3,7],[5,7],[7,11]]
16/29;1;[[0,0],[2,0],[1,10],[2,-9]]
1/4;1/2;[[0,0],[1,0],[1,8],[-1,2],[2,2],[0,6],[3,6]]
2/5;2/5;[[0,0],[1,0],[4,15],[5,15],[5,17],[0,1],[1,5]]
3/7;3/7;[[0,0],[4,0],[1,3],[-2,2],[3,3],[4,-3]]
3/16;1/3;[[0,0],[1,0],[11,18],[6,8],[13,20]]
2/3;2/3;[[0,0],[1,0],[2,11],[2,12],[0,8],[-1,2],[-1,3]]
2/5;2/5;[[0,0],[2,0],[3,5],[7,8],[2,4],[0,-3],[-1,-4]]
4/11;2/5;[[0,0],[1,0],[2,3],[-3,3],[-4,1],[1,4],[-1,5]]
2/7;2/5;[[0,0],[1,0],[0,5],[-3,4],[-2,8],[-1,7],[-4,6]]
4/15;2/5;[[0,0],[2,0],[4,9],[-1,-9],[4,8]]
3/8;1/2;[[0,0],[1,0],[3,7],[-3,-8],[-2,-9],[-5,-16],[-4,-14]]
1/2;1/2;[[0,0],[1,0],[0,1],[10,4],[9,3],[1,2],[4,4]]
1/3;2/5;[[0,0],[1,0],[8,13],[-8,-15],[-6,-12],[-9,-17],[9,14]]
2/3;2/3;[[0,0],[1,0],[11,12],[-2,-3],[11,13],[9,11],[10,10]]
3/10;2/5;[[0,0],[1,0],[8,10],[5,8],[11,16],[7,11]]
13/33;2/3;[[0,0],[1,0],[0,11],[-1,9],[-2,19],[-2,21]]
2/3;2/3;[[0,0],[2,0],[1,2],[-6,3],[-6,1],[-7,2],[-1,3]]
3/10;2/5;[[0,0],[2,0],[3,6],[4,5],[-1,3],[-1,4]]
1/4;1/2;[[0,0],[1,0],[1,8],[2,8],[-1,-14],[-2,-20]]
1/2;1/2;[[0,0],[1,0],[0,2],[-6,1],[-6,4],[-3,4]]
2/5;2/5;[[0,0],[1,0],[2,4],[-4,-12],[-3,-11],[-4,-11],[-1,-7],[-3,-7]]
2/7;2/5;[[0,0],[2,0],[1,3],[3,1],[4,7],[6,5]]
9/28;1/2;[[0,0],[1,0],[2,13],[-1,-14],[2,8],[3,18],[3,17]]
4/11;1/2;[[0,0],[1,0],[2,3],[7,8],[5,3],[6,8],[7,5]]
9/28;1/2;[[0,0],[2,0],[3,7],[-1,-8],[1,-4],[-1,-10]]
1/3;2/5;[[0,0],[1,0],[5,9],[5,3],[4,1]]
2/5;2/3;[[0,0],[1,0],[16,17],[-13,-15],[17,18],[11,11]]
8/25;2/5;[[0,0],[3,0],[0,5],[2,4],[-2,4],[3,-2]]
1/2;1/2;[[0,0],[2,0],[1,4],[3,4],[-5,2]]
1/3;2/5;[[0,0],[1,0],[0,1],[6,-11],[6,-10],[5,-11],[4,-4]]
1/2;1/2;[[0,0],[1,0],[0,1],[-7,4],[-12,4],[-8,2],[-11,3]]
2/3;2/3;[[0,0],[1,0],[0,2],[1,10],[2,5],[3,12],[3,14]]
1/3;1/2;[[0,0],[1,0],[4,15],[4,10],[3,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-10,10],[-3,2],[-12,10],[-11,9]]
2/3;2/3;[[0,0],[1,0],[10,11],[11,12],[7,5],[8,6]]
3/8;1/2;[[0,0],[1,0],[2,3],[3,1],[5,5],[6,3],[9,7],[10,7]]
3/8;1/2;[[0,0],[1,0],[5,11],[6,13],[8,15],[2,1]]
1/3;2/5;[[0,0],[1,0],[12,17],[13,18],[2,1],[7,8],[5,5]]
4/13;2/5;[[0,0],[5,0],[2,3],[4,-3],[5,-2],[3,4]]
2/5;1/2;[[0,0],[1,0],[2,8],[-2,-14],[0,-6],[-1,-11],[-2,-9]]
3/7;3/7;[[0,0],[1,0],[3,4],[1,6],[0,4],[5,10]]
10/29;3/7;[[0,0],[1,0],[11,14],[5,5],[23,29]]
3/8;2/5;[[0,0],[3,0],[2,4],[0,5],[-1,1],[3,-1],[-2,4],[1,5]]
12/35;1/2;[[0,0],[1,0],[4,14],[-4,-17],[1,4],[5,19]]
9/28;1/2;[[0,0],[1,0],[3,14],[4,17],[4,13],[2,3]]
1/3;1/2;[[0,0],[2,0],[0,6],[-1,4],[2,6],[3,3],[3,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[11,-11],[3,-4],[9,-11],[8,-10]]
2/3;2/3;[[0,0],[1,0],[0,5],[2,15],[3,18],[3,19]]
2/5;2/5;[[0,0],[2,0],[1,3],[4,4],[3,7],[5,7],[0,-1],[1,-1],[4,8],[5,8]]
1/4;1/2;[[0,0],[1,0],[1,8],[2,7],[3,15],[2,12],[0,-6],[-1,-9]]
1/2;1/2;[[0,0],[1,0],[0,1],[8,4],[5,4],[6,1],[8,2]]
4/15;2/5;[[0,0],[5,0],[2,5],[5,-1],[3,6]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,5],[4,10],[2,7],[3,9]]
11/27;2/3;[[0,0],[1,0],[16,17],[15,17],[9,9],[18,20]]
2/7;2/5;[[0,0],[1,0],[8,11],[-4,-7],[-5,-7],[8,10],[-7,-11],[-8,-12]]
4/13;2/5;[[0,0],[1,0],[2,3],[6,3],[7,6],[9,7],[9,5]]
5/12;1/2;[[0,0],[1,0],[0,4],[1,-8],[2,-5],[4,-17]]
9/28;1/2;[[0,0],[1,0],[0,7],[2,7],[-1,5],[-2,1],[-2,2]]
1/2;1/2;[[0,0],[6,0],[0,1],[6,2],[7,2],[1,-2],[4,-2]]
1;1;[[0,0],[2,0],[1,5],[0,-7],[2,-7]]
1/2;1/2;[[0,0],[1,0],[7,16],[6,11],[3,4],[9,20]]
7/20;1/2;[[0,0],[2,0],[2,3],[6,4],[7,1],[8,2]]
11/35;2/5;[[0,0],[1,0],[2,9],[-3,-28],[2,8]]
1/2;1/2;[[0,0],[2,0],[7,8],[-4,-7],[-3,-6],[5,4],[8,9],[7,7]]
2/3;2/3;[[0,0],[1,0],[0,1],[-10,2],[-8,1],[-11,3],[-2,2],[-6,3]]
3/8;2/5;[[0,0],[1,0],[0,2],[-4,9],[-6,10],[-8,15],[-10,17]]
2/7;2/5;[[0,0],[1,0],[5,7],[6,7],[-1,1],[1,5]]
2/5;2/5;[[0,0],[1,0],[8,13],[10,16],[5,6],[10,14]]
7/22;1/2;[[0,0],[2,0],[3,5],[-1,5],[3,7]]
13/45;2/5;[[0,0],[1,0],[12,14],[-12,-15],[15,18],[14,17]]
4/13;2/5;[[0,0],[1,0],[7,18],[8,19],[5,10],[2,2]]
1/3;2/5;[[0,0],[1,0],[4,8],[5,7],[2,6],[5,8],[-1,2]]
4/9;2/3;[[0,0],[1,0],[1,2],[-2,32]]
1;1;[[0,0],[1,0],[8,15],[-5,-11],[3,6],[10,18]]
4/11;2/5;[[0,0],[1,0],[2,3],[-5,2],[2,4],[1,5]]
1/3;1/2;[[0,0],[9,0],[1,2],[15,-2],[2,2]]
1/3;2/5;[[0,0],[1,0],[5,16],[-3,-13],[5,15],[6,19],[-3,-14]]
2/9;3/8;[[0,0],[2,0],[0,6],[-2,11],[4,-7]]
1/4;2/5;[[0,0],[1,0],[11,16],[11,14],[9,11]]
1/2;1/2;[[0,0],[1,0],[4,7],[7,10],[4,3],[7,8],[6,6]]
1/3;1/2;[[0,0],[1,0],[4,12],[-3,-13],[3,11],[5,18]]
1/3;2/5;[[0,0],[1,0],[2,7],[0,-1],[3,3],[4,8],[1,6],[5,8]]
2/3;2/3;[[0,0],[2,0],[4,5],[0,-1],[1,-1],[9,10],[10,10]]
3/8;2/5;[[0,0],[1,0],[1,3],[6,3],[6,6],[5,6],[3,5]]
1/3;2/5;[[0,0],[1,0],[8,9],[-8,-10],[-5,-6],[-12,-16],[-11,-15]]
1/3;2/5;[[0,0],[1,0],[1,2],[4,7],[6,8],[5,8],[3,1],[6,6],[5,4]]
2/5;2/5;[[0,0],[4,0],[2,5],[-1,2],[5,2]]
4/11;1/2;[[0,0],[1,0],[2,7],[4,4],[4,11]]
1/3;1/2;[[0,0],[8,0],[0,1],[-9,2],[19,-2],[15,-1],[21,-2]]
2/3;2/3;[[0,0],[1,0],[3,8],[2,3],[1,8],[0,4],[3,12]]
1/3;2/5;[[0,0],[5,0],[0,1],[6,-1],[-6,2],[-14,3],[14,-2],[-11,2]]
3/7;3/7;[[0,0],[1,0],[0,2],[5,4],[6,6],[2,6]]
1/3;2/5;[[0,0],[1,0],[2,6],[-1,2],[3,5],[0,6],[-2,5]]
1/6;2/3;[[0,0],[1,0],[9,10],[12,12],[4,2]]
3/8;2/5;[[0,0],[1,0],[0,4],[3,1],[-1,3],[4,3],[4,6]]
1;1;[[0,0],[1,0],[0,1],[-12,1],[-17,2],[-4,2]]
9/28;1/2;[[0,0],[1,0],[0,7],[-2,6],[-3,13],[-3,11]]
7/22;1/2;[[0,0],[1,0],[10,11],[-14,-17],[-12,-14],[-13,-16]]
1/6;2/3;[[0,0],[1,0],[0,12],[-1,11],[2,2]]
1/2;1/2;[[0,0],[1,0],[4,11],[1,3],[-2,-7],[7,18],[5,11],[6,14]]
2/5;2/5;[[0,0],[1,0],[9,12],[11,13],[8,11],[-3,-5],[-4,-6]]
2/5;2/5;[[0,0],[1,0],[3,7],[6,10],[3,2],[6,8]]
1/3;2/5;[[0,0],[1,0],[0,1],[-11,9],[-13,9],[-5,3],[-8,5]]
2/3;2/3;[[0,0],[1,0],[1,11],[2,10],[2,9],[0,-7],[-1,-12],[-1,-13]]
2/3;2/3;[[0,0],[1,0],[2,5],[-5,-18],[-5,-15]]
8/25;2/5;[[0,0],[1,0],[1,3],[4,4],[6,10],[3,7],[6,11],[5,10]]
2/5;2/5;[[0,0],[2,0],[2,3],[5,5],[3,4],[8,4],[9,5]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,-8],[4,-12],[1,-5],[3,-11]]
2/5;2/5;[[0,0],[1,0],[1,2],[3,1],[3,5],[9,5]]
1/4;1/2;[[0,0],[1,0],[1,8],[-1,-9],[2,13],[0,-6],[3,16]]
3/7;3/7;[[0,0],[2,0],[2,3],[1,-1],[-3,6],[-2,7],[-3,7]]
2/5;2/5;[[0,0],[1,0],[2,5],[3,15],[3,16],[-2,-13],[-2,-12]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-5],[1,-4],[4,-10],[3,-10]]
11/27;2/3;[[0,0],[1,0],[0,9],[-1,5],[-1,14],[-2,14],[-2,16]]
1/3;2/5;[[0,0],[1,0],[0,1],[4,-15],[5,-16],[4,-11],[2,-9]]
1/6;2/3;[[0,0],[1,0],[0,12],[-1,4],[-2,10]]
2/3;2/3;[[0,0],[1,0],[1,3],[5,14],[-4,-13],[6,15]]
1/3;2/5;[[0,0],[1,0],[4,5],[6,6],[12,14],[-7,-9],[13,16]]
1/2;1/2;[[0,0],[1,0],[3,5],[5,13],[-2,-7],[3,9],[6,14]]
1;1;[[0,0],[17,0],[0,1],[11,-1],[-1,1],[8,-1]]
9/28;1/2;[[0,0],[1,0],[0,7],[-1,6],[2,7],[-2,3],[-2,4]]
2/5;2/5;[[0,0],[1,0],[3,7],[3,6],[-8,-20],[-8,-21]]
3/8;1/2;[[0,0],[1,0],[7,11],[16,24],[19,29]]
2/5;2/3;[[0,0],[1,0],[0,10],[-1,7],[2,4],[2,6]]
2/5;1/2;[[0,0],[1,0],[0,2],[-6,8],[-3,7],[-9,13]]
5/18;1/3;[[0,0],[1,0],[6,9],[1,3],[6,8],[4,9],[3,8]]
1/2;1/2;[[0,0],[1,0],[2,3],[-1,4],[-4,1],[2,4],[-5,2]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,4],[4,8],[1,5],[3,8],[2,7]]
4/15;2/5;[[0,0],[1,0],[3,7],[-6,-22],[-5,-20],[-6,-23]]
5/21;2/5;[[0,0],[1,0],[4,8],[2,7],[6,16],[6,17]]
2/3;2/3;[[0,0],[1,0],[1,2],[7,3],[7,1],[13,3]]
2/9;1/2;[[0,0],[1,0],[8,9],[8,8],[2,5]]
1/2;1/2;[[0,0],[1,0],[1,3],[4,4],[5,1],[7,4],[7,2]]
16/39;2/3;[[0,0],[1,0],[2,13],[3,16],[3,11],[2,3]]
2/5;2/5;[[0,0],[1,0],[2,4],[1,5],[-2,1],[-2,5],[-3,3],[-3,4]]
1/2;1/2;[[0,0],[1,0],[3,7],[3,3],[4,5],[7,14],[7,15]]
2/5;2/5;[[0,0],[1,0],[7,11],[7,10],[2,1],[0,1],[6,8],[4,8]]
4/9;2/3;[[0,0],[1,0],[1,12],[0,-2],[3,12]]
4/9;2/3;[[0,0],[1,0],[1,12],[0,-2],[3,14]]
2/5;2/5;[[0,0],[1,0],[2,5],[4,2],[5,8],[5,3]]
17/30;1;[[0,0],[15,0],[0,1],[11,-1],[3,-1]]
3/7;2/3;[[0,0],[1,0],[0,11],[-1,9],[-1,11],[2,3]]
1/2;1/2;[[0,0],[1,0],[8,11],[7,10],[4,3],[8,8]]
9/35;2/5;[[0,0],[1,0],[7,16],[-7,-20],[6,13]]
